,Source IP,S City,S Region,S Country,S Lat,S Long,Destination IP,D City,D Region,D Country,D Lat,D Long
4302,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4303,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4304,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4305,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4306,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4307,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4308,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4309,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4310,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4311,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4312,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4313,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4314,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4315,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4316,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4317,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4318,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4319,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4320,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4321,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4322,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4323,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4324,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4325,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4326,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4327,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4328,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4329,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4330,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4331,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4332,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4333,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4334,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4335,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4336,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4337,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4338,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4339,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4340,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4341,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4342,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4343,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4344,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4345,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4346,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4347,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4348,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4349,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4350,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4351,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4352,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4353,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4354,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4355,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4356,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4357,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4358,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4359,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4360,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4361,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4362,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4363,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4364,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4365,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4366,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4367,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4368,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4369,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4370,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4371,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4372,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4373,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4374,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4375,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4376,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4377,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4378,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4379,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4380,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4381,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4382,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4383,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4384,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4385,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4386,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4387,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4388,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4389,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4390,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4391,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4392,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4393,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4394,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4395,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4396,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4397,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4398,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4399,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4400,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4401,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4402,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4403,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4404,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4405,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4406,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4407,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4408,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4409,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4410,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4411,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4412,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4413,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4414,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4415,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4416,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4417,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4418,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4419,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4420,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4421,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4422,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4423,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4424,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4425,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4426,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4427,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4428,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4429,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4430,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4431,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4432,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4433,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4434,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4435,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4436,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4437,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4438,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4439,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4440,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4441,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4442,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4443,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4444,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4445,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4446,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4447,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4448,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4449,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4450,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4451,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4452,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4453,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4454,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4455,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4456,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4457,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4458,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4459,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4460,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4461,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4462,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4463,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4464,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4465,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4466,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4467,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4468,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4469,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4470,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4471,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4472,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4473,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4474,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4475,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4476,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4477,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4478,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4479,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4480,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4481,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4482,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4483,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4484,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4485,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4486,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4487,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4488,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4489,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4490,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4491,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4492,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4493,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4494,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4495,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4496,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4497,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4498,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4499,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4500,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4501,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4502,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4503,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4504,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4505,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4506,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4507,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4508,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4509,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4510,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4511,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4512,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
4513,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4514,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
4515,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
